learner_id,item_id,skill_id,attempt_order,correct,attempted,paper_year,domain,data_status
SIM_0014,SFLA_2019_Q3a,KC06,21,0,1,2019,sfla,SIMULATED
SIM_0014,SFLA_2020_Q4d,KC09,22,1,1,2020,sfla,SIMULATED
SIM_0014,SFLA_2020_Q4a,KC08,23,1,1,2020,sfla,SIMULATED
SIM_0014,SFLA_2020_Q2_iii,KC04,24,0,1,2020,sfla,SIMULATED
SIM_0015,SFLA_2019_Q2_iv,KC05,1,1,1,2019,sfla,SIMULATED
SIM_0015,SFLA_2019_Q2_i,KC03,2,0,1,2019,sfla,SIMULATED
SIM_0015,SFLA_2019_Q4a,KC08,3,0,1,2019,sfla,SIMULATED
SIM_0015,SFLA_2019_Q2_iii,KC04,4,1,1,2019,sfla,SIMULATED
SIM_0015,SFLA_2019_Q1a_i,KC01,5,0,1,2019,sfla,SIMULATED
SIM_0015,SFLA_2019_Q4a,KC08,6,0,1,2019,sfla,SIMULATED
SIM_0015,SFLA_2019_Q2_vi,KC04,7,1,1,2019,sfla,SIMULATED
SIM_0015,SFLA_2019_Q2_vii,KC05,8,0,1,2019,sfla,SIMULATED
SIM_0015,SFLA_2020_Q1d,KC03,9,0,1,2020,sfla,SIMULATED
SIM_0015,SFLA_2019_Q4c_ii,KC09,10,1,1,2019,sfla,SIMULATED
SIM_0015,SFLA_2020_Q1c,KC02,11,0,1,2020,sfla,SIMULATED
SIM_0015,SFLA_2019_Q1b,KC02,12,1,1,2019,sfla,SIMULATED
SIM_0015,SFLA_2019_Q3a,KC06,13,1,1,2019,sfla,SIMULATED
SIM_0015,SFLA_2019_Q3a,KC06,14,1,1,2019,sfla,SIMULATED
SIM_0015,SFLA_2019_Q1a_i,KC01,15,0,1,2019,sfla,SIMULATED
SIM_0015,SFLA_2020_Q1c,KC02,16,1,1,2020,sfla,SIMULATED
SIM_0015,SFLA_2020_Q2_iv,KC05,17,0,1,2020,sfla,SIMULATED
SIM_0015,SFLA_2020_Q1d,KC03,18,1,1,2020,sfla,SIMULATED
SIM_0015,SFLA_2019_Q4b,KC09,19,1,1,2019,sfla,SIMULATED
SIM_0015,SFLA_2019_Q2_v,KC03,20,1,1,2019,sfla,SIMULATED
SIM_0015,SFLA_2019_Q2_iv,KC05,21,1,1,2019,sfla,SIMULATED
SIM_0015,SFLA_2019_Q1c,KC02,22,1,1,2019,sfla,SIMULATED
SIM_0015,SFLA_2020_Q2_vi,KC05,23,1,1,2020,sfla,SIMULATED
SIM_0016,SFLA_2020_Q4b,KC08,1,0,1,2020,sfla,SIMULATED
SIM_0016,SFLA_2020_Q1d,KC03,2,0,1,2020,sfla,SIMULATED
SIM_0016,SFLA_2020_Q2_ii,KC04,3,1,1,2020,sfla,SIMULATED
SIM_0016,SFLA_2020_Q4b,KC08,4,1,1,2020,sfla,SIMULATED
SIM_0016,SFLA_2020_Q1b,KC02,5,1,1,2020,sfla,SIMULATED
SIM_0016,SFLA_2019_Q4a,KC08,6,0,1,2019,sfla,SIMULATED
SIM_0016,SFLA_2020_Q3a,KC06,7,1,1,2020,sfla,SIMULATED
SIM_0016,SFLA_2019_Q3b,KC07,8,0,1,2019,sfla,SIMULATED
SIM_0016,SFLA_2020_Q4c,KC09,9,1,1,2020,sfla,SIMULATED
SIM_0016,SFLA_2020_Q4c,KC09,10,1,1,2020,sfla,SIMULATED
SIM_0016,SFLA_2020_Q2_v,KC05,11,0,1,2020,sfla,SIMULATED
SIM_0016,SFLA_2019_Q2_iii,KC04,12,0,1,2019,sfla,SIMULATED
SIM_0016,SFLA_2020_Q2_iv,KC05,13,0,1,2020,sfla,SIMULATED
SIM_0016,SFLA_2020_Q2_vi,KC05,14,1,1,2020,sfla,SIMULATED
SIM_0016,SFLA_2019_Q4c_ii,KC09,15,1,1,2019,sfla,SIMULATED
SIM_0016,SFLA_2020_Q4c,KC09,16,1,1,2020,sfla,SIMULATED
SIM_0016,SFLA_2020_Q4b,KC08,17,0,1,2020,sfla,SIMULATED
SIM_0017,SFLA_2020_Q1a,KC01,1,1,1,2020,sfla,SIMULATED
SIM_0017,SFLA_2019_Q2_iii,KC04,2,0,1,2019,sfla,SIMULATED
SIM_0017,SFLA_2019_Q4b,KC09,3,0,1,2019,sfla,SIMULATED
SIM_0017,SFLA_2019_Q3b,KC07,4,0,1,2019,sfla,SIMULATED
SIM_0017,SFLA_2020_Q2_iv,KC05,5,1,1,2020,sfla,SIMULATED
SIM_0017,SFLA_2020_Q1c,KC02,6,1,1,2020,sfla,SIMULATED
SIM_0017,SFLA_2019_Q3b,KC07,7,1,1,2019,sfla,SIMULATED
SIM_0017,SFLA_2020_Q2_vi,KC05,8,0,1,2020,sfla,SIMULATED
SIM_0017,SFLA_2019_Q4b,KC09,9,0,1,2019,sfla,SIMULATED
SIM_0017,SFLA_2020_Q4c,KC09,10,0,1,2020,sfla,SIMULATED
SIM_0017,SFLA_2020_Q2_v,KC05,11,1,1,2020,sfla,SIMULATED
SIM_0017,SFLA_2019_Q4c_ii,KC09,12,1,1,2019,sfla,SIMULATED
SIM_0017,SFLA_2019_Q2_iv,KC05,13,1,1,2019,sfla,SIMULATED
SIM_0017,SFLA_2019_Q3a,KC06,14,0,1,2019,sfla,SIMULATED
SIM_0017,SFLA_2019_Q3b,KC07,15,1,1,2019,sfla,SIMULATED
SIM_0017,SFLA_2020_Q2_ii,KC04,16,0,1,2020,sfla,SIMULATED
SIM_0017,SFLA_2020_Q4d,KC09,17,1,1,2020,sfla,SIMULATED
SIM_0017,SFLA_2019_Q4a,KC08,18,1,1,2019,sfla,SIMULATED
SIM_0017,SFLA_2019_Q2_iv,KC05,19,1,1,2019,sfla,SIMULATED
SIM_0017,SFLA_2020_Q4b,KC08,20,1,1,2020,sfla,SIMULATED
SIM_0017,SFLA_2019_Q2_iv,KC05,21,1,1,2019,sfla,SIMULATED
SIM_0017,SFLA_2020_Q2_i,KC03,22,0,1,2020,sfla,SIMULATED
SIM_0017,SFLA_2020_Q2_vi,KC05,23,1,1,2020,sfla,SIMULATED
SIM_0017,SFLA_2020_Q2_vi,KC05,24,1,1,2020,sfla,SIMULATED
SIM_0017,SFLA_2019_Q1c,KC02,25,0,1,2019,sfla,SIMULATED
SIM_0018,SFLA_2019_Q2_iv,KC05,1,1,1,2019,sfla,SIMULATED
SIM_0018,SFLA_2020_Q2_iii,KC04,2,0,1,2020,sfla,SIMULATED
SIM_0018,SFLA_2019_Q1c,KC02,3,0,1,2019,sfla,SIMULATED
SIM_0018,SFLA_2019_Q4c_i,KC08,4,0,1,2019,sfla,SIMULATED
SIM_0018,SFLA_2020_Q3b,KC07,5,1,1,2020,sfla,SIMULATED
SIM_0018,SFLA_2020_Q2_ii,KC04,6,0,1,2020,sfla,SIMULATED
SIM_0018,SFLA_2020_Q3a,KC06,7,1,1,2020,sfla,SIMULATED
SIM_0018,SFLA_2019_Q1a_i,KC01,8,1,1,2019,sfla,SIMULATED
SIM_0018,SFLA_2019_Q4a,KC08,9,0,1,2019,sfla,SIMULATED
SIM_0018,SFLA_2020_Q4b,KC08,10,1,1,2020,sfla,SIMULATED
SIM_0018,SFLA_2020_Q4b,KC08,11,1,1,2020,sfla,SIMULATED
SIM_0018,SFLA_2019_Q2_ii,KC04,12,1,1,2019,sfla,SIMULATED
SIM_0018,SFLA_2020_Q2_iv,KC05,13,1,1,2020,sfla,SIMULATED
SIM_0018,SFLA_2020_Q1b,KC02,14,1,1,2020,sfla,SIMULATED
SIM_0018,SFLA_2019_Q2_iv,KC05,15,1,1,2019,sfla,SIMULATED
SIM_0018,SFLA_2020_Q1a,KC01,16,1,1,2020,sfla,SIMULATED
SIM_0018,SFLA_2019_Q2_iv,KC05,17,1,1,2019,sfla,SIMULATED
SIM_0018,SFLA_2019_Q2_iv,KC05,18,1,1,2019,sfla,SIMULATED
SIM_0018,SFLA_2019_Q2_ii,KC04,19,1,1,2019,sfla,SIMULATED
SIM_0018,SFLA_2020_Q1a,KC01,20,0,1,2020,sfla,SIMULATED
SIM_0018,SFLA_2020_Q2_i,KC03,21,1,1,2020,sfla,SIMULATED
SIM_0018,SFLA_2020_Q4c,KC09,22,1,1,2020,sfla,SIMULATED
SIM_0018,SFLA_2019_Q2_ii,KC04,23,0,1,2019,sfla,SIMULATED
SIM_0018,SFLA_2019_Q2_iii,KC04,24,1,1,2019,sfla,SIMULATED
SIM_0018,SFLA_2019_Q4c_i,KC08,25,1,1,2019,sfla,SIMULATED
SIM_0019,SFLA_2019_Q4c_i,KC08,1,0,1,2019,sfla,SIMULATED
SIM_0019,SFLA_2019_Q2_ii,KC04,2,0,1,2019,sfla,SIMULATED
SIM_0019,SFLA_2019_Q2_ii,KC04,3,1,1,2019,sfla,SIMULATED
SIM_0019,SFLA_2019_Q2_ii,KC04,4,0,1,2019,sfla,SIMULATED
SIM_0019,SFLA_2019_Q1b,KC02,5,1,1,2019,sfla,SIMULATED
SIM_0019,SFLA_2020_Q2_ii,KC04,6,0,1,2020,sfla,SIMULATED
SIM_0019,SFLA_2020_Q3a,KC06,7,1,1,2020,sfla,SIMULATED
SIM_0019,SFLA_2020_Q4a,KC08,8,0,1,2020,sfla,SIMULATED
SIM_0019,SFLA_2019_Q4a,KC08,9,1,1,2019,sfla,SIMULATED
SIM_0019,SFLA_2020_Q3a,KC06,10,1,1,2020,sfla,SIMULATED
SIM_0019,SFLA_2019_Q1a_i,KC01,11,1,1,2019,sfla,SIMULATED
SIM_0019,SFLA_2020_Q2_iv,KC05,12,1,1,2020,sfla,SIMULATED
SIM_0019,SFLA_2020_Q4c,KC09,13,0,1,2020,sfla,SIMULATED
SIM_0019,SFLA_2020_Q1a,KC01,14,1,1,2020,sfla,SIMULATED
SIM_0019,SFLA_2019_Q1c,KC02,15,0,1,2019,sfla,SIMULATED
SIM_0019,SFLA_2019_Q2_ii,KC04,16,0,1,2019,sfla,SIMULATED
SIM_0019,SFLA_2019_Q2_vii,KC05,17,1,1,2019,sfla,SIMULATED
SIM_0019,SFLA_2020_Q4c,KC09,18,1,1,2020,sfla,SIMULATED
SIM_0019,SFLA_2020_Q2_iii,KC04,19,0,1,2020,sfla,SIMULATED
SIM_0019,SFLA_2020_Q2_i,KC03,20,0,1,2020,sfla,SIMULATED
SIM_0019,SFLA_2020_Q2_ii,KC04,21,1,1,2020,sfla,SIMULATED
SIM_0020,SFLA_2020_Q4b,KC08,1,1,1,2020,sfla,SIMULATED
SIM_0020,SFLA_2020_Q2_iii,KC04,2,0,1,2020,sfla,SIMULATED
SIM_0020,SFLA_2020_Q3b,KC07,3,1,1,2020,sfla,SIMULATED
SIM_0020,SFLA_2020_Q2_iii,KC04,4,0,1,2020,sfla,SIMULATED
SIM_0020,SFLA_2019_Q4a,KC08,5,0,1,2019,sfla,SIMULATED
SIM_0020,SFLA_2019_Q2_v,KC03,6,1,1,2019,sfla,SIMULATED
SIM_0020,SFLA_2020_Q3b,KC07,7,0,1,2020,sfla,SIMULATED
SIM_0020,SFLA_2019_Q2_i,KC03,8,1,1,2019,sfla,SIMULATED
SIM_0020,SFLA_2020_Q2_iv,KC05,9,1,1,2020,sfla,SIMULATED
SIM_0020,SFLA_2019_Q4c_ii,KC09,10,0,1,2019,sfla,SIMULATED
SIM_0020,SFLA_2019_Q4a,KC08,11,0,1,2019,sfla,SIMULATED
SIM_0020,SFLA_2019_Q2_i,KC03,12,1,1,2019,sfla,SIMULATED
SIM_0020,SFLA_2019_Q2_vi,KC04,13,0,1,2019,sfla,SIMULATED
SIM_0020,SFLA_2020_Q4d,KC09,14,1,1,2020,sfla,SIMULATED
SIM_0020,SFLA_2019_Q3b,KC07,15,0,1,2019,sfla,SIMULATED
SIM_0020,SFLA_2019_Q4a,KC08,16,1,1,2019,sfla,SIMULATED
SIM_0020,SFLA_2020_Q2_v,KC05,17,1,1,2020,sfla,SIMULATED
SIM_0020,SFLA_2019_Q2_vi,KC04,18,1,1,2019,sfla,SIMULATED
SIM_0021,SFLA_2020_Q2_i,KC03,1,1,1,2020,sfla,SIMULATED
SIM_0021,SFLA_2019_Q2_vi,KC04,2,1,1,2019,sfla,SIMULATED
SIM_0021,SFLA_2019_Q1c,KC02,3,0,1,2019,sfla,SIMULATED
SIM_0021,SFLA_2019_Q4a,KC08,4,0,1,2019,sfla,SIMULATED
SIM_0021,SFLA_2020_Q3b,KC07,5,1,1,2020,sfla,SIMULATED
SIM_0021,SFLA_2020_Q1a,KC01,6,1,1,2020,sfla,SIMULATED
SIM_0021,SFLA_2019_Q4c_ii,KC09,7,1,1,2019,sfla,SIMULATED
SIM_0021,SFLA_2020_Q2_vi,KC05,8,1,1,2020,sfla,SIMULATED
SIM_0021,SFLA_2019_Q1c,KC02,9,0,1,2019,sfla,SIMULATED
SIM_0021,SFLA_2019_Q2_vii,KC05,10,1,1,2019,sfla,SIMULATED
SIM_0021,SFLA_2019_Q2_v,KC03,11,0,1,2019,sfla,SIMULATED
SIM_0021,SFLA_2020_Q4a,KC08,12,1,1,2020,sfla,SIMULATED
SIM_0021,SFLA_2020_Q1d,KC03,13,1,1,2020,sfla,SIMULATED
SIM_0021,SFLA_2020_Q1c,KC02,14,0,1,2020,sfla,SIMULATED
SIM_0021,SFLA_2019_Q4b,KC09,15,1,1,2019,sfla,SIMULATED
SIM_0021,SFLA_2019_Q3a,KC06,16,1,1,2019,sfla,SIMULATED
SIM_0021,SFLA_2019_Q4c_ii,KC09,17,1,1,2019,sfla,SIMULATED
SIM_0021,SFLA_2020_Q4b,KC08,18,0,1,2020,sfla,SIMULATED
SIM_0021,SFLA_2019_Q2_i,KC03,19,1,1,2019,sfla,SIMULATED
SIM_0021,SFLA_2019_Q2_ii,KC04,20,1,1,2019,sfla,SIMULATED
SIM_0021,SFLA_2020_Q3a,KC06,21,1,1,2020,sfla,SIMULATED
SIM_0021,SFLA_2020_Q2_ii,KC04,22,0,1,2020,sfla,SIMULATED
SIM_0021,SFLA_2019_Q2_vi,KC04,23,1,1,2019,sfla,SIMULATED
SIM_0022,SFLA_2019_Q2_iv,KC05,1,1,1,2019,sfla,SIMULATED
SIM_0022,SFLA_2019_Q4c_ii,KC09,2,0,1,2019,sfla,SIMULATED
SIM_0022,SFLA_2020_Q3a,KC06,3,0,1,2020,sfla,SIMULATED
SIM_0022,SFLA_2019_Q4c_i,KC08,4,0,1,2019,sfla,SIMULATED
SIM_0022,SFLA_2019_Q3b,KC07,5,1,1,2019,sfla,SIMULATED
SIM_0022,SFLA_2019_Q3b,KC07,6,0,1,2019,sfla,SIMULATED
SIM_0022,SFLA_2019_Q1b,KC02,7,1,1,2019,sfla,SIMULATED
SIM_0022,SFLA_2019_Q4c_i,KC08,8,0,1,2019,sfla,SIMULATED
SIM_0022,SFLA_2020_Q1d,KC03,9,0,1,2020,sfla,SIMULATED
SIM_0022,SFLA_2019_Q4c_ii,KC09,10,0,1,2019,sfla,SIMULATED
SIM_0022,SFLA_2020_Q3b,KC07,11,1,1,2020,sfla,SIMULATED
SIM_0022,SFLA_2019_Q2_i,KC03,12,0,1,2019,sfla,SIMULATED
SIM_0022,SFLA_2019_Q2_i,KC03,13,0,1,2019,sfla,SIMULATED
SIM_0022,SFLA_2019_Q4a,KC08,14,0,1,2019,sfla,SIMULATED
SIM_0022,SFLA_2020_Q1a,KC01,15,1,1,2020,sfla,SIMULATED
SIM_0022,SFLA_2019_Q1a_i,KC01,16,1,1,2019,sfla,SIMULATED
SIM_0023,SFLA_2019_Q2_iii,KC04,1,0,1,2019,sfla,SIMULATED
SIM_0023,SFLA_2020_Q1a,KC01,2,1,1,2020,sfla,SIMULATED
SIM_0023,SFLA_2020_Q4c,KC09,3,1,1,2020,sfla,SIMULATED
SIM_0023,SFLA_2020_Q2_ii,KC04,4,1,1,2020,sfla,SIMULATED
SIM_0023,SFLA_2020_Q1d,KC03,5,0,1,2020,sfla,SIMULATED
SIM_0023,SFLA_2020_Q3a,KC06,6,1,1,2020,sfla,SIMULATED
SIM_0023,SFLA_2019_Q3b,KC07,7,0,1,2019,sfla,SIMULATED
SIM_0023,SFLA_2020_Q4a,KC08,8,0,1,2020,sfla,SIMULATED
SIM_0023,SFLA_2019_Q4b,KC09,9,0,1,2019,sfla,SIMULATED
SIM_0023,SFLA_2019_Q2_vi,KC04,10,0,1,2019,sfla,SIMULATED
SIM_0023,SFLA_2019_Q1c,KC02,11,1,1,2019,sfla,SIMULATED
SIM_0023,SFLA_2020_Q2_i,KC03,12,0,1,2020,sfla,SIMULATED
SIM_0023,SFLA_2020_Q3b,KC07,13,1,1,2020,sfla,SIMULATED
SIM_0023,SFLA_2020_Q2_ii,KC04,14,1,1,2020,sfla,SIMULATED
SIM_0023,SFLA_2020_Q2_vi,KC05,15,1,1,2020,sfla,SIMULATED
SIM_0023,SFLA_2019_Q2_i,KC03,16,1,1,2019,sfla,SIMULATED
SIM_0023,SFLA_2019_Q2_iii,KC04,17,1,1,2019,sfla,SIMULATED
SIM_0023,SFLA_2020_Q4d,KC09,18,0,1,2020,sfla,SIMULATED
SIM_0023,SFLA_2019_Q2_v,KC03,19,0,1,2019,sfla,SIMULATED
SIM_0023,SFLA_2019_Q2_vi,KC04,20,1,1,2019,sfla,SIMULATED
SIM_0023,SFLA_2020_Q1a,KC01,21,1,1,2020,sfla,SIMULATED
SIM_0023,SFLA_2020_Q1a,KC01,22,1,1,2020,sfla,SIMULATED
SIM_0023,SFLA_2019_Q4a,KC08,23,1,1,2019,sfla,SIMULATED
SIM_0023,SFLA_2019_Q2_vi,KC04,24,1,1,2019,sfla,SIMULATED
SIM_0023,SFLA_2020_Q4c,KC09,25,1,1,2020,sfla,SIMULATED
SIM_0024,SFLA_2019_Q2_i,KC03,1,1,1,2019,sfla,SIMULATED
SIM_0024,SFLA_2020_Q4a,KC08,2,0,1,2020,sfla,SIMULATED
SIM_0024,SFLA_2019_Q4c_i,KC08,3,0,1,2019,sfla,SIMULATED
SIM_0024,SFLA_2019_Q4b,KC09,4,1,1,2019,sfla,SIMULATED
SIM_0024,SFLA_2020_Q2_iv,KC05,5,1,1,2020,sfla,SIMULATED
SIM_0024,SFLA_2020_Q3b,KC07,6,1,1,2020,sfla,SIMULATED
SIM_0024,SFLA_2019_Q2_ii,KC04,7,1,1,2019,sfla,SIMULATED
SIM_0024,SFLA_2020_Q2_ii,KC04,8,0,1,2020,sfla,SIMULATED
SIM_0024,SFLA_2019_Q4c_ii,KC09,9,1,1,2019,sfla,SIMULATED
SIM_0024,SFLA_2020_Q2_iii,KC04,10,0,1,2020,sfla,SIMULATED
SIM_0024,SFLA_2019_Q2_vi,KC04,11,0,1,2019,sfla,SIMULATED
SIM_0024,SFLA_2020_Q2_iv,KC05,12,0,1,2020,sfla,SIMULATED
SIM_0024,SFLA_2019_Q1c,KC02,13,1,1,2019,sfla,SIMULATED
SIM_0024,SFLA_2019_Q3b,KC07,14,0,1,2019,sfla,SIMULATED
SIM_0024,SFLA_2020_Q4c,KC09,15,1,1,2020,sfla,SIMULATED
SIM_0024,SFLA_2019_Q2_i,KC03,16,1,1,2019,sfla,SIMULATED
SIM_0024,SFLA_2020_Q2_iv,KC05,17,0,1,2020,sfla,SIMULATED
SIM_0024,SFLA_2019_Q2_ii,KC04,18,0,1,2019,sfla,SIMULATED
SIM_0024,SFLA_2019_Q2_i,KC03,19,1,1,2019,sfla,SIMULATED
SIM_0024,SFLA_2019_Q2_vii,KC05,20,0,1,2019,sfla,SIMULATED
SIM_0024,SFLA_2020_Q4c,KC09,21,1,1,2020,sfla,SIMULATED
SIM_0025,SFLA_2019_Q1b,KC02,1,1,1,2019,sfla,SIMULATED
SIM_0025,SFLA_2019_Q2_v,KC03,2,1,1,2019,sfla,SIMULATED
SIM_0025,SFLA_2020_Q2_i,KC03,3,1,1,2020,sfla,SIMULATED
SIM_0025,SFLA_2020_Q4b,KC08,4,1,1,2020,sfla,SIMULATED
SIM_0025,SFLA_2019_Q2_iii,KC04,5,1,1,2019,sfla,SIMULATED
SIM_0025,SFLA_2019_Q1b,KC02,6,0,1,2019,sfla,SIMULATED
SIM_0025,SFLA_2019_Q2_vii,KC05,7,0,1,2019,sfla,SIMULATED
SIM_0025,SFLA_2020_Q1d,KC03,8,1,1,2020,sfla,SIMULATED
SIM_0025,SFLA_2019_Q4c_ii,KC09,9,1,1,2019,sfla,SIMULATED
SIM_0025,SFLA_2019_Q2_iii,KC04,10,0,1,2019,sfla,SIMULATED
SIM_0025,SFLA_2020_Q1d,KC03,11,1,1,2020,sfla,SIMULATED
SIM_0025,SFLA_2020_Q3a,KC06,12,1,1,2020,sfla,SIMULATED
SIM_0025,SFLA_2019_Q4a,KC08,13,1,1,2019,sfla,SIMULATED
SIM_0025,SFLA_2019_Q2_v,KC03,14,0,1,2019,sfla,SIMULATED
SIM_0025,SFLA_2020_Q2_ii,KC04,15,0,1,2020,sfla,SIMULATED
SIM_0025,SFLA_2019_Q3a,KC06,16,1,1,2019,sfla,SIMULATED
SIM_0025,SFLA_2020_Q3a,KC06,17,1,1,2020,sfla,SIMULATED
SIM_0025,SFLA_2020_Q3a,KC06,18,1,1,2020,sfla,SIMULATED
SIM_0025,SFLA_2020_Q4a,KC08,19,1,1,2020,sfla,SIMULATED
SIM_0025,SFLA_2020_Q2_ii,KC04,20,1,1,2020,sfla,SIMULATED
SIM_0025,SFLA_2020_Q2_i,KC03,21,1,1,2020,sfla,SIMULATED
SIM_0025,SFLA_2020_Q2_vi,KC05,22,0,1,2020,sfla,SIMULATED
SIM_0025,SFLA_2020_Q2_i,KC03,23,1,1,2020,sfla,SIMULATED
SIM_0026,SFLA_2020_Q4b,KC08,1,1,1,2020,sfla,SIMULATED
SIM_0026,SFLA_2020_Q2_ii,KC04,2,0,1,2020,sfla,SIMULATED
SIM_0026,SFLA_2019_Q4a,KC08,3,0,1,2019,sfla,SIMULATED
SIM_0026,SFLA_2019_Q2_v,KC03,4,0,1,2019,sfla,SIMULATED
SIM_0026,SFLA_2019_Q2_ii,KC04,5,1,1,2019,sfla,SIMULATED
SIM_0026,SFLA_2020_Q1a,KC01,6,0,1,2020,sfla,SIMULATED
SIM_0026,SFLA_2019_Q2_i,KC03,7,0,1,2019,sfla,SIMULATED
SIM_0026,SFLA_2019_Q2_i,KC03,8,0,1,2019,sfla,SIMULATED
SIM_0026,SFLA_2019_Q3b,KC07,9,1,1,2019,sfla,SIMULATED
SIM_0026,SFLA_2019_Q1c,KC02,10,1,1,2019,sfla,SIMULATED
SIM_0026,SFLA_2020_Q1a,KC01,11,0,1,2020,sfla,SIMULATED
SIM_0026,SFLA_2019_Q1a_i,KC01,12,1,1,2019,sfla,SIMULATED
SIM_0026,SFLA_2020_Q2_ii,KC04,13,1,1,2020,sfla,SIMULATED
SIM_0026,SFLA_2019_Q2_vii,KC05,14,1,1,2019,sfla,SIMULATED
SIM_0026,SFLA_2019_Q2_vii,KC05,15,0,1,2019,sfla,SIMULATED
SIM_0026,SFLA_2020_Q1b,KC02,16,1,1,2020,sfla,SIMULATED
SIM_0026,SFLA_2020_Q1d,KC03,17,1,1,2020,sfla,SIMULATED
SIM_0027,SFLA_2020_Q1d,KC03,1,0,1,2020,sfla,SIMULATED
SIM_0027,SFLA_2019_Q4b,KC09,2,0,1,2019,sfla,SIMULATED
SIM_0027,SFLA_2019_Q2_v,KC03,3,0,1,2019,sfla,SIMULATED
SIM_0027,SFLA_2020_Q1a,KC01,4,1,1,2020,sfla,SIMULATED
SIM_0027,SFLA_2019_Q4c_ii,KC09,5,1,1,2019,sfla,SIMULATED
SIM_0027,SFLA_2019_Q4a,KC08,6,0,1,2019,sfla,SIMULATED
SIM_0027,SFLA_2019_Q3a,KC06,7,1,1,2019,sfla,SIMULATED
SIM_0027,SFLA_2019_Q2_iv,KC05,8,1,1,2019,sfla,SIMULATED
SIM_0027,SFLA_2019_Q4a,KC08,9,1,1,2019,sfla,SIMULATED
SIM_0027,SFLA_2019_Q2_vii,KC05,10,1,1,2019,sfla,SIMULATED
SIM_0027,SFLA_2020_Q1d,KC03,11,1,1,2020,sfla,SIMULATED
SIM_0027,SFLA_2019_Q2_iii,KC04,12,1,1,2019,sfla,SIMULATED
SIM_0027,SFLA_2020_Q2_iv,KC05,13,1,1,2020,sfla,SIMULATED
SIM_0027,SFLA_2019_Q1c,KC02,14,0,1,2019,sfla,SIMULATED
SIM_0027,SFLA_2019_Q3b,KC07,15,1,1,2019,sfla,SIMULATED
SIM_0027,SFLA_2020_Q1b,KC02,16,1,1,2020,sfla,SIMULATED
SIM_0028,SFLA_2020_Q2_vi,KC05,1,1,1,2020,sfla,SIMULATED
SIM_0028,SFLA_2020_Q1c,KC02,2,1,1,2020,sfla,SIMULATED
SIM_0028,SFLA_2020_Q4a,KC08,3,0,1,2020,sfla,SIMULATED
SIM_0028,SFLA_2020_Q3b,KC07,4,1,1,2020,sfla,SIMULATED
SIM_0028,SFLA_2019_Q4c_i,KC08,5,1,1,2019,sfla,SIMULATED
SIM_0028,SFLA_2019_Q4c_i,KC08,6,1,1,2019,sfla,SIMULATED
SIM_0028,SFLA_2019_Q4c_ii,KC09,7,1,1,2019,sfla,SIMULATED
SIM_0028,SFLA_2020_Q2_ii,KC04,8,0,1,2020,sfla,SIMULATED
SIM_0028,SFLA_2019_Q2_v,KC03,9,1,1,2019,sfla,SIMULATED
SIM_0028,SFLA_2020_Q2_vi,KC05,10,0,1,2020,sfla,SIMULATED
SIM_0028,SFLA_2019_Q2_v,KC03,11,0,1,2019,sfla,SIMULATED
SIM_0028,SFLA_2019_Q1b,KC02,12,1,1,2019,sfla,SIMULATED
SIM_0028,SFLA_2019_Q2_vi,KC04,13,0,1,2019,sfla,SIMULATED
SIM_0028,SFLA_2020_Q1b,KC02,14,1,1,2020,sfla,SIMULATED
SIM_0028,SFLA_2019_Q4c_i,KC08,15,0,1,2019,sfla,SIMULATED
SIM_0028,SFLA_2020_Q4b,KC08,16,0,1,2020,sfla,SIMULATED
SIM_0028,SFLA_2019_Q4c_ii,KC09,17,1,1,2019,sfla,SIMULATED
SIM_0028,SFLA_2019_Q2_i,KC03,18,1,1,2019,sfla,SIMULATED
SIM_0029,SFLA_2020_Q3b,KC07,1,1,1,2020,sfla,SIMULATED
SIM_0029,SFLA_2020_Q1c,KC02,2,1,1,2020,sfla,SIMULATED
SIM_0029,SFLA_2020_Q4a,KC08,3,1,1,2020,sfla,SIMULATED
SIM_0029,SFLA_2019_Q1b,KC02,4,0,1,2019,sfla,SIMULATED
SIM_0029,SFLA_2019_Q2_vi,KC04,5,0,1,2019,sfla,SIMULATED
SIM_0029,SFLA_2019_Q4b,KC09,6,1,1,2019,sfla,SIMULATED
SIM_0029,SFLA_2020_Q2_v,KC05,7,0,1,2020,sfla,SIMULATED
SIM_0029,SFLA_2019_Q4b,KC09,8,1,1,2019,sfla,SIMULATED
SIM_0029,SFLA_2019_Q4c_i,KC08,9,0,1,2019,sfla,SIMULATED
SIM_0029,SFLA_2019_Q4c_ii,KC09,10,1,1,2019,sfla,SIMULATED
SIM_0029,SFLA_2019_Q2_ii,KC04,11,1,1,2019,sfla,SIMULATED
SIM_0029,SFLA_2019_Q2_ii,KC04,12,0,1,2019,sfla,SIMULATED
SIM_0029,SFLA_2020_Q3a,KC06,13,0,1,2020,sfla,SIMULATED
SIM_0029,SFLA_2020_Q4b,KC08,14,0,1,2020,sfla,SIMULATED
SIM_0029,SFLA_2019_Q2_ii,KC04,15,0,1,2019,sfla,SIMULATED
SIM_0030,SFLA_2019_Q2_v,KC03,1,1,1,2019,sfla,SIMULATED
SIM_0030,SFLA_2020_Q1c,KC02,2,1,1,2020,sfla,SIMULATED
SIM_0030,SFLA_2019_Q1a_i,KC01,3,1,1,2019,sfla,SIMULATED
